,country,lang,project,id,adm0,adm1,adm2,adm3,adm4,name,address,municipality,lat,lon,lat_int,lon_int,image,commonscat,source,changed,monument_article,registrant_url
5407,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020518,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 7 (Visby Östermur 7),Norra Murgatan 20,Gotland,57.64072,18.29998,1153.0,366.0,Norra murgatan 22 20 18 Östermur 6 7 8 Visby Gotland.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020518
5408,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020519,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 11 (Visby Östermur 11),Norra Murgatan 12,Gotland,57.64033,18.29987,1153.0,366.0,"Norra murgatan 12, Visby, kv Östermur 11.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020519
5409,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020520,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 12 (Visby Östermur 12),Norra Murgatan 10,Gotland,57.64027,18.29976,1153.0,366.0,Östermur 12 Norra Murgatan 10 Visby Gotland.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020520
5410,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020521,bytearray(b'se'),bytearray(b'se-m'),Ystad,,,[[Vallösa kyrka]] (Södra Vallösa 6:16),[[Vallösa]],Ystad,55.45474,13.64994,1109.0,273.0,Vallösa kyrka.jpg,Vallösa kyrka,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_Sk%C3%A5ne_l%C3%A4n&oldid=35301463,2016-06-08 06:52:10,Vallösa_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020521
5411,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020522,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 13 (Visby Östermur 13),Norra Murgatan 8,Gotland,57.64017,18.29961,1153.0,366.0,Östermur 13 Norra Murgatan 8 Visby Gotland.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020522
5412,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020523,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 14 (Visby Östermur 14),Norra Murgatan 6,Gotland,57.64006,18.29974,1153.0,366.0,Östermur 14 Visby Gotland.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020523
5413,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020524,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 16 (Visby Östermur 16),Norra Murgatan 2,Gotland,57.6399,18.29947,1153.0,366.0,"Norra murgatan 2, Visby, Visby Östermur 16, KV ÖSTERMUR 16.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020524
5414,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020525,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 18 (Visby Östermur 18),Klinttorget 8,Gotland,57.63972,18.29936,1153.0,366.0,"Klinttorget 8, Visby, Gotland, Kv Östermur 18.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020525
5415,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020526,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 22 (Visby Östermur 22),Östra Tullgränd 8,Gotland,57.6391,18.2989,1153.0,366.0,Bödelstugan Östermur 22 Visby Gotland.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020526
5416,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020527,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 28 (Visby Östermur 28),Östra Tullgränd 12,Gotland,57.6395,18.29883,1153.0,366.0,Östra tullgränd 12 Östermur 28 regn Visby Gotland.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020527
5417,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020528,bytearray(b'se'),bytearray(b'se-i'),Gotland,,,Kvarteret Östermur 29 (Visby Östermur 29),Östra Tullgränd 10,Gotland,57.63933,18.299,1153.0,366.0,Östermur 29 Östra Tullgränd 10 Tornet 2 Östra Tullgränd 7 Visby.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Gotlands_l%C3%A4n&oldid=30817085,2016-06-08 06:52:07,,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020528
5418,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020529,bytearray(b'se'),bytearray(b'se-m'),Helsingborg,,,[[Frillestads kyrka]] (Frillestad 5:6),[[Frillestad]],Helsingborg,56.01691,12.84077,1120.0,257.0,Frillestad kyrka absid BÅn.jpeg,Frillestads kyrka,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_Sk%C3%A5ne_l%C3%A4n&oldid=35301463,2016-06-08 06:52:10,Frillestads_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020529
5419,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020593,bytearray(b'se'),bytearray(b'se-ab'),Norrtälje,,,[[Rånäs kapell]] (Fasterna prästgård 1:1),,Norrtälje,59.78301,18.30622,1196.0,366.0,Ranas kapell 120303c.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_Stockholms_l%C3%A4n&oldid=30990250,2016-06-08 06:52:11,Rånäs_kapell,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020593
5420,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020598,bytearray(b'se'),bytearray(b'se-ab'),Tyresö,,,[[Trollbäckens kyrka]] (Kumla 3:1165),,Tyresö,59.22141,18.20357,1184.0,364.0,Trollbäckens kyrka.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_Stockholms_l%C3%A4n&oldid=30990250,2016-06-08 06:52:11,Trollbäckens_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020598
5421,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020599,bytearray(b'se'),bytearray(b'se-c'),Knivsta,,,"[[Sankta Birgittakyrkan, Knivsta|Sankta Birgittakyrkan]] (Särsta 58:1)",,Knivsta,59.72544,17.793,1195.0,356.0,Knivsta kyrka.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_Uppsala_l%C3%A4n&oldid=33809117,2016-06-08 06:52:13,"Sankta_Birgittakyrkan,_Knivsta",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020599
5422,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020601,bytearray(b'se'),bytearray(b'se-s'),Eda,,,[[Åmotfors kyrka]] (Centrum 3),,Eda,59.76231,12.36132,1195.0,247.0,Åmotfors Church (1) 301213.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4rmlands_l%C3%A4n&oldid=33176989,2016-06-08 06:52:14,Åmotfors_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020601
5423,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020606,bytearray(b'se'),bytearray(b'se-ac'),Storuman,,,[[Danasjö kapell]] (Gardsjönäs 1:46),,Storuman,65.534056,16.5405,1311.0,331.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sterbottens_l%C3%A4n&oldid=33618252,2016-06-08 06:52:15,Danasjö_kapell,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020606
5424,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020607,bytearray(b'se'),bytearray(b'se-o'),Lysekil,,,[[Röds kapell]] (Röd 1:11),,Lysekil,58.23232,11.45203,1165.0,229.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=33104219,2016-06-08 06:52:20,Röds_kapell,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020607
5425,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020608,bytearray(b'se'),bytearray(b'se-ac'),Sorsele,,,[[Bergnäs kåtakyrka]] (Bergnäs 1:17),,Sorsele,65.85058,17.18372,1317.0,344.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sterbottens_l%C3%A4n&oldid=33618252,2016-06-08 06:52:15,Bergnäs_kåtakyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020608
5426,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020609,bytearray(b'se'),bytearray(b'se-ac'),Skellefteå,,,[[Sjungande Dalens kyrka]] (Konserten 1),,Skellefteå,64.7623,20.91942,1295.0,418.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sterbottens_l%C3%A4n&oldid=33618252,2016-06-08 06:52:15,Sjungande_Dalens_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020609
5427,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020615,bytearray(b'se'),bytearray(b'se-ac'),Bjurholm,,,[[Markuskapellet]] (Bjurholm 4:1),,Bjurholm,63.93132,19.20987,1279.0,384.0,Markuskapellet Bjurholm 03.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sterbottens_l%C3%A4n&oldid=33618252,2016-06-08 06:52:15,Markuskapellet,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020615
5428,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020617,bytearray(b'se'),bytearray(b'se-ac'),Nordmaling,,,[[Hörnsjö skogskapell]] (Hörnsjö 3:48),,Nordmaling,63.80083,19.50267,1276.0,390.0,Hörnsjö skogskapell Nordmaling 03.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sterbottens_l%C3%A4n&oldid=33618252,2016-06-08 06:52:15,Hörnsjö_skogskapell,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020617
5429,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020622,bytearray(b'se'),bytearray(b'se-ac'),Skellefteå,,,[[Ursvikens kyrka]] (Mässpojken 1),,Skellefteå,64.70304,21.18629,1294.0,424.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sterbottens_l%C3%A4n&oldid=33618252,2016-06-08 06:52:15,Ursvikens_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020622
5430,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020627,bytearray(b'se'),bytearray(b'se-ac'),Lycksele,,,[[Kristinebergs kyrka]] (Kristineberg 1:174),,Lycksele,65.06259,18.58005,1301.0,372.0,Kristinebergs kyrka-2012-06-26.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sterbottens_l%C3%A4n&oldid=33618252,2016-06-08 06:52:15,Kristinebergs_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020627
5431,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020629,bytearray(b'se'),bytearray(b'se-y'),Sollefteå,,,[[Helgums kyrka]] (Helgum 2:13),,Sollefteå,63.21955,16.82959,1264.0,337.0,Helgums kyrka 2.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sternorrlands_l%C3%A4n&oldid=30528091,2016-06-08 06:52:16,Helgums_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020629
5432,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020637,bytearray(b'se'),bytearray(b'se-y'),Sollefteå,,,[[Valvikens kyrksal]] (Östergransjö 17:2),,Sollefteå,63.15298,16.95255,1263.0,339.0,Valvikens kyrksal 1.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sternorrlands_l%C3%A4n&oldid=30528091,2016-06-08 06:52:16,Valvikens_kyrksal,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020637
5433,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020638,bytearray(b'se'),bytearray(b'se-y'),Sundsvall,,,[[Bosvedjans kyrka]] (Linjeförmannen 8),,Sundsvall,62.41906,17.3362,1248.0,347.0,Bosvedjans kyrka ext1.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sternorrlands_l%C3%A4n&oldid=30528091,2016-06-08 06:52:16,Bosvedjans_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020638
5434,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020639,bytearray(b'se'),bytearray(b'se-y'),Sundsvall,,,[[Granlo kyrka]] (Granlo 4:8),,Sundsvall,62.39964,17.26189,1248.0,345.0,Granlo kyrka.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sternorrlands_l%C3%A4n&oldid=30528091,2016-06-08 06:52:16,Granlo_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020639
5435,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020642,bytearray(b'se'),bytearray(b'se-y'),Sundsvall,,,[[Spikarö kapell]] (Spikarna 1:57),,Sundsvall,62.36078,17.52972,1247.0,351.0,Spikarö kapell.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sternorrlands_l%C3%A4n&oldid=30528091,2016-06-08 06:52:16,Spikarö_kapell,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020642
5436,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020948,bytearray(b'se'),bytearray(b'se-o'),Sotenäs,,,[[Hållö fyr]] (Vägga skärgård 1:1),,Sotenäs,58.33592,11.21733,1167.0,224.0,Hållö fyr.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=34704927,2016-06-08 06:51:53,Hållö_fyr,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020948
5437,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000020970,bytearray(b'se'),bytearray(b'se-k'),Karlskrona,,,[[Portalkran 14]] (Karlskrona 4:20),,Karlskrona,56.15717,15.57556,1123.0,312.0,Karlskronavarvet-kranar.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_byggnadsminnen_i_Blekinge_l%C3%A4n&oldid=30838615,2016-06-08 06:51:49,Portalkran_14,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000020970
5438,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021064,bytearray(b'se'),bytearray(b'se-y'),Örnsköldsvik,,,[[Mosjöns kapell]] (Banafjäl 5:30),,Örnsköldsvik,63.31536,19.01294,1266.0,380.0,,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4sternorrlands_l%C3%A4n&oldid=30528091,2016-06-08 06:52:16,Mosjöns_kapell,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021064
5439,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021082,bytearray(b'se'),bytearray(b'se-u'),Västerås,,,[[Tillberga kyrka]] (Tillbergaby 7:1),,Västerås,59.69808,16.63143,1194.0,333.0,Tillberga kyrka.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4stmanlands_l%C3%A4n&oldid=28248998,2016-06-08 06:52:17,Tillberga_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021082
5440,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021084,bytearray(b'se'),bytearray(b'se-o'),Lerum,,,[[Stenkullens kyrka]] (Ölslanda 1:125),,Lerum,57.78824,12.30406,1156.0,246.0,Stenkullens-kyrka.jpg,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=33104219,2016-06-08 06:52:20,Stenkullens_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021084
5441,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021085,bytearray(b'se'),bytearray(b'se-o'),Mark,,,[[Skephults kyrka]] (Skephult 3:1),,Mark,57.53632,12.88134,1151.0,258.0,Skephults kyrka 1.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=33104219,2016-06-08 06:52:20,Skephults_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021085
5442,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021088,bytearray(b'se'),bytearray(b'se-o'),Ulricehamn,,,[[Gällstads kyrka]] (Gällstad 1:152),,Ulricehamn,57.664611,13.430778,1153.0,269.0,Gällstad och Södra Säms kyrka.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=33104219,2016-06-08 06:52:20,Gällstads_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021088
5443,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021090,bytearray(b'se'),bytearray(b'se-o'),Ulricehamn,,,[[Tvärreds kyrka]] (Tvärreds-Stavared 1:13),,Ulricehamn,57.725667,13.314083,1155.0,266.0,Tvärreds kyrka.JPG,,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_V%C3%A4stra_G%C3%B6talands_l%C3%A4n&oldid=33104219,2016-06-08 06:52:20,Tvärreds_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021090
5444,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021091,bytearray(b'se'),bytearray(b'se-e'),Norrköping,,,[[Ättetorpskyrkan]] (Ättetorp 1:48),[[Åby]],Norrköping,58.66942,16.17473,1173.0,323.0,Ättetorpskyrkan april 2005.jpg,Ättetorpskyrkan,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_%C3%96sterg%C3%B6tlands_l%C3%A4n&oldid=33805283,2016-06-08 06:52:22,Ättetorpskyrkan,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021091
5445,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021092,bytearray(b'se'),bytearray(b'se-e'),Linköping,,,"[[Sankt Hans kyrka, Linköping|Sankt Hans kyrka]] (Risfältet 4)",[[Linköping]],Linköping,58.38078,15.6785,1168.0,314.0,S-t Hans kyrka Linköping.JPG,"Sankt Hans kyrka, Linköping",//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_%C3%96sterg%C3%B6tlands_l%C3%A4n&oldid=33805283,2016-06-08 06:52:22,"Sankt_Hans_kyrka,_Linköping",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021092
5446,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021094,bytearray(b'se'),bytearray(b'se-e'),Linköping,,,"[[Berga kyrka, Östergötland|Berga kyrka]] (Laggkärlet 6)",[[Linköping]],Linköping,58.39299,15.63943,1168.0,313.0,Berga kyrka vinter.JPG,"Berga kyrka, Östergötland",//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_%C3%96sterg%C3%B6tlands_l%C3%A4n&oldid=33805283,2016-06-08 06:52:22,"Berga_kyrka,_Östergötland",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021094
5447,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021095,bytearray(b'se'),bytearray(b'se-e'),Linköping,,,[[Skäggetorps kyrka]] (Gravanden 1),[[Rystad]],Linköping,58.42509,15.57879,1169.0,312.0,Skäggetorpka1.JPG,Skäggetorps kyrka,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_%C3%96sterg%C3%B6tlands_l%C3%A4n&oldid=33805283,2016-06-08 06:52:22,Skäggetorps_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021095
5448,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021096,bytearray(b'se'),bytearray(b'se-e'),Linköping,,,"[[Allhelgonakyrkan, Ljungsbro|Allhelgonakyrkan]] (Malfors 4:61)",[[Ljungsbro]],Linköping,58.50943,15.49996,1170.0,310.0,Ljungsbro Allhelgonakyrkan view2.jpg,"Allhelgonakyrkan, Ljungsbro",//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_%C3%96sterg%C3%B6tlands_l%C3%A4n&oldid=33805283,2016-06-08 06:52:22,"Allhelgonakyrkan,_Ljungsbro",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021096
5449,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021114,bytearray(b'se'),bytearray(b'se-e'),Linköping,,,[[Vreta klosters kyrka]] (Vreta kloster 1:1 o 1:9),,Linköping,58.48209,15.51787,1170.0,310.0,Vreta klosters kyrka 2009.jpg,Vreta klosters kyrka,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_%C3%96sterg%C3%B6tlands_l%C3%A4n&oldid=33805283,2016-06-08 06:52:22,Vreta_klosters_kyrka,http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021114
5450,bytearray(b'se-bbr'),bytearray(b'sv'),wikipedia,21300000021163,bytearray(b'se'),bytearray(b'se-t'),Örebro,,,"[[Sankt Mikaels kyrka, Örebro|Sankt Mikaels kyrka]] (Evangeliet 1)",,Örebro,59.29048,15.19326,1186.0,304.0,"St. Mikaels kyrka, Örebro.jpg",,//sv.wikipedia.org/w/index.php?title=Lista_%C3%B6ver_kyrkliga_kulturminnen_i_%C3%96rebro_l%C3%A4n&oldid=30093857,2016-06-08 06:52:21,"Sankt_Mikaels_kyrka,_Örebro",http://www.bebyggelseregistret.raa.se/bbr2/anlaggning/visaHistorik.raa?page=historik&visaHistorik=true&anlaggningId=21300000021163
